k,dimension,epoch,fonction de similarite,qualite
20,3,10,"similarite_trajectoires_JACCARD_cosinus",0.3250517598343685
25,3,10,"similarite_trajectoires_JACCARD_cosinus",0.32546583850931676
30,3,10,"similarite_trajectoires_JACCARD_cosinus",0.3250517598343685
40,3,10,"similarite_trajectoires_JACCARD_cosinus",0.3250517598343685
50,3,10,"similarite_trajectoires_JACCARD_cosinus",0.32629399585921326
1,3,15,"similarite_trajectoires_MRR_cosinus",0.25424430641821943
2,3,15,"similarite_trajectoires_MRR_cosinus",0.25590062111801243
3,3,15,"similarite_trajectoires_MRR_cosinus",0.26128364389233955
4,3,15,"similarite_trajectoires_MRR_cosinus",0.2732919254658385
5,3,15,"similarite_trajectoires_MRR_cosinus",0.27701863354037265
6,3,15,"similarite_trajectoires_MRR_cosinus",0.2906832298136646
8,3,15,"similarite_trajectoires_MRR_cosinus",0.29979296066252586
10,3,15,"similarite_trajectoires_MRR_cosinus",0.3130434782608696
12,3,15,"similarite_trajectoires_MRR_cosinus",0.3184265010351967
15,3,15,"similarite_trajectoires_MRR_cosinus",0.3213250517598344
20,3,15,"similarite_trajectoires_MRR_cosinus",0.3225672877846791
25,3,15,"similarite_trajectoires_MRR_cosinus",0.32546583850931676
30,3,15,"similarite_trajectoires_MRR_cosinus",0.32463768115942027
40,3,15,"similarite_trajectoires_MRR_cosinus",0.3233954451345756
50,3,15,"similarite_trajectoires_MRR_cosinus",0.3233954451345756
1,3,15,"similarite_trajectoires_JACCARD_cosinus",0.253416149068323
2,3,15,"similarite_trajectoires_JACCARD_cosinus",0.2567287784679089
3,3,15,"similarite_trajectoires_JACCARD_cosinus",0.263768115942029
4,3,15,"similarite_trajectoires_JACCARD_cosinus",0.2728778467908903
5,3,15,"similarite_trajectoires_JACCARD_cosinus",0.2782608695652174
6,3,15,"similarite_trajectoires_JACCARD_cosinus",0.2886128364389234
8,3,15,"similarite_trajectoires_JACCARD_cosinus",0.30269151138716355
10,3,15,"similarite_trajectoires_JACCARD_cosinus",0.3113871635610766
12,3,15,"similarite_trajectoires_JACCARD_cosinus",0.3188405797101449
15,3,15,"similarite_trajectoires_JACCARD_cosinus",0.32463768115942027
20,3,15,"similarite_trajectoires_JACCARD_cosinus",0.32463768115942027
25,3,15,"similarite_trajectoires_JACCARD_cosinus",0.32753623188405795
30,3,15,"similarite_trajectoires_JACCARD_cosinus",0.3296066252587992
40,3,15,"similarite_trajectoires_JACCARD_cosinus",0.32836438923395445
50,3,15,"similarite_trajectoires_JACCARD_cosinus",0.3279503105590062
1,3,20,"similarite_trajectoires_MRR_cosinus",0.2492753623188406
2,3,20,"similarite_trajectoires_MRR_cosinus",0.25010351966873706
3,3,20,"similarite_trajectoires_MRR_cosinus",0.2579710144927536
4,3,20,"similarite_trajectoires_MRR_cosinus",0.265424430641822
5,3,20,"similarite_trajectoires_MRR_cosinus",0.2720496894409938
6,3,20,"similarite_trajectoires_MRR_cosinus",0.28240165631469977
8,3,20,"similarite_trajectoires_MRR_cosinus",0.29523809523809524
10,3,20,"similarite_trajectoires_MRR_cosinus",0.3064182194616977
12,3,20,"similarite_trajectoires_MRR_cosinus",0.3122153209109731
15,3,20,"similarite_trajectoires_MRR_cosinus",0.31635610766045547
20,3,20,"similarite_trajectoires_MRR_cosinus",0.3151138716356108
25,3,20,"similarite_trajectoires_MRR_cosinus",0.31801242236024846
30,3,20,"similarite_trajectoires_MRR_cosinus",0.3167701863354037
40,3,20,"similarite_trajectoires_MRR_cosinus",0.3167701863354037
50,3,20,"similarite_trajectoires_MRR_cosinus",0.31718426501035196
1,3,20,"similarite_trajectoires_JACCARD_cosinus",0.2505175983436853
2,3,20,"similarite_trajectoires_JACCARD_cosinus",0.2525879917184265
3,3,20,"similarite_trajectoires_JACCARD_cosinus",0.2596273291925466
4,3,20,"similarite_trajectoires_JACCARD_cosinus",0.2691511387163561
5,3,20,"similarite_trajectoires_JACCARD_cosinus",0.2732919254658385
6,3,20,"similarite_trajectoires_JACCARD_cosinus",0.2811594202898551
8,3,20,"similarite_trajectoires_JACCARD_cosinus",0.2981366459627329
10,3,20,"similarite_trajectoires_JACCARD_cosinus",0.3134575569358178
12,3,20,"similarite_trajectoires_JACCARD_cosinus",0.3196687370600414
15,3,20,"similarite_trajectoires_JACCARD_cosinus",0.32298136645962733
20,3,20,"similarite_trajectoires_JACCARD_cosinus",0.3242236024844721
25,3,20,"similarite_trajectoires_JACCARD_cosinus",0.32629399585921326
30,3,20,"similarite_trajectoires_JACCARD_cosinus",0.3233954451345756
40,3,20,"similarite_trajectoires_JACCARD_cosinus",0.3233954451345756
50,3,20,"similarite_trajectoires_JACCARD_cosinus",0.3238095238095238
1,3,30,"similarite_trajectoires_MRR_cosinus",0.26045548654244305
2,3,30,"similarite_trajectoires_MRR_cosinus",0.2629399585921325
3,3,30,"similarite_trajectoires_MRR_cosinus",0.2691511387163561
4,3,30,"similarite_trajectoires_MRR_cosinus",0.27701863354037265
5,3,30,"similarite_trajectoires_MRR_cosinus",0.2836438923395445
6,3,30,"similarite_trajectoires_MRR_cosinus",0.2919254658385093
8,3,30,"similarite_trajectoires_MRR_cosinus",0.3031055900621118
10,3,30,"similarite_trajectoires_MRR_cosinus",0.31097308488612835
12,3,30,"similarite_trajectoires_MRR_cosinus",0.3175983436853002
15,3,30,"similarite_trajectoires_MRR_cosinus",0.3217391304347826
20,3,30,"similarite_trajectoires_MRR_cosinus",0.32546583850931676
25,3,30,"similarite_trajectoires_MRR_cosinus",0.32712215320910976
30,3,30,"similarite_trajectoires_MRR_cosinus",0.32546583850931676
40,3,30,"similarite_trajectoires_MRR_cosinus",0.32463768115942027
50,3,30,"similarite_trajectoires_MRR_cosinus",0.3250517598343685
1,3,30,"similarite_trajectoires_JACCARD_cosinus",0.2579710144927536
2,3,30,"similarite_trajectoires_JACCARD_cosinus",0.26045548654244305
3,3,30,"similarite_trajectoires_JACCARD_cosinus",0.263768115942029
4,3,30,"similarite_trajectoires_JACCARD_cosinus",0.27660455486542446
5,3,30,"similarite_trajectoires_JACCARD_cosinus",0.28488612836438926
6,3,30,"similarite_trajectoires_JACCARD_cosinus",0.2910973084886128
8,3,30,"similarite_trajectoires_JACCARD_cosinus",0.3031055900621118
10,3,30,"similarite_trajectoires_JACCARD_cosinus",0.31262939958592134
12,3,30,"similarite_trajectoires_JACCARD_cosinus",0.3146997929606625
15,3,30,"similarite_trajectoires_JACCARD_cosinus",0.32008281573498965
20,3,30,"similarite_trajectoires_JACCARD_cosinus",0.3242236024844721
25,3,30,"similarite_trajectoires_JACCARD_cosinus",0.32629399585921326
30,3,30,"similarite_trajectoires_JACCARD_cosinus",0.32546583850931676
40,3,30,"similarite_trajectoires_JACCARD_cosinus",0.3242236024844721
50,3,30,"similarite_trajectoires_JACCARD_cosinus",0.32463768115942027
1,3,40,"similarite_trajectoires_MRR_cosinus",0.2563146997929607
2,3,40,"similarite_trajectoires_MRR_cosinus",0.25755693581780537
3,3,40,"similarite_trajectoires_MRR_cosinus",0.265424430641822
4,3,40,"similarite_trajectoires_MRR_cosinus",0.2720496894409938
5,3,40,"similarite_trajectoires_MRR_cosinus",0.2795031055900621
6,3,40,"similarite_trajectoires_MRR_cosinus",0.29233954451345756
8,3,40,"similarite_trajectoires_MRR_cosinus",0.3047619047619048
10,3,40,"similarite_trajectoires_MRR_cosinus",0.3134575569358178
12,3,40,"similarite_trajectoires_MRR_cosinus",0.32215320910973083
15,3,40,"similarite_trajectoires_MRR_cosinus",0.3238095238095238
20,3,40,"similarite_trajectoires_MRR_cosinus",0.32753623188405795
25,3,40,"similarite_trajectoires_MRR_cosinus",0.32712215320910976
30,3,40,"similarite_trajectoires_MRR_cosinus",0.3267080745341615
40,3,40,"similarite_trajectoires_MRR_cosinus",0.3250517598343685
50,3,40,"similarite_trajectoires_MRR_cosinus",0.3267080745341615
1,3,40,"similarite_trajectoires_JACCARD_cosinus",0.2625258799171843
2,3,40,"similarite_trajectoires_JACCARD_cosinus",0.263768115942029
3,3,40,"similarite_trajectoires_JACCARD_cosinus",0.2708074534161491
4,3,40,"similarite_trajectoires_JACCARD_cosinus",0.2737060041407868
5,3,40,"similarite_trajectoires_JACCARD_cosinus",0.28405797101449276
6,3,40,"similarite_trajectoires_JACCARD_cosinus",0.294824016563147
8,3,40,"similarite_trajectoires_JACCARD_cosinus",0.30559006211180123
10,3,40,"similarite_trajectoires_JACCARD_cosinus",0.3146997929606625
12,3,40,"similarite_trajectoires_JACCARD_cosinus",0.3213250517598344
15,3,40,"similarite_trajectoires_JACCARD_cosinus",0.325879917184265
20,3,40,"similarite_trajectoires_JACCARD_cosinus",0.3296066252587992
25,3,40,"similarite_trajectoires_JACCARD_cosinus",0.33043478260869563
30,3,40,"similarite_trajectoires_JACCARD_cosinus",0.33043478260869563
40,3,40,"similarite_trajectoires_JACCARD_cosinus",0.32712215320910976
50,3,40,"similarite_trajectoires_JACCARD_cosinus",0.3287784679089027
1,3,50,"similarite_trajectoires_MRR_cosinus",0.25093167701863356
2,3,50,"similarite_trajectoires_MRR_cosinus",0.2525879917184265
3,3,50,"similarite_trajectoires_MRR_cosinus",0.26045548654244305
4,3,50,"similarite_trajectoires_MRR_cosinus",0.2679089026915114
5,3,50,"similarite_trajectoires_MRR_cosinus",0.27577639751552796
6,3,50,"similarite_trajectoires_MRR_cosinus",0.28488612836438926
8,3,50,"similarite_trajectoires_MRR_cosinus",0.2989648033126294
10,3,50,"similarite_trajectoires_MRR_cosinus",0.3060041407867495
12,3,50,"similarite_trajectoires_MRR_cosinus",0.3122153209109731
15,3,50,"similarite_trajectoires_MRR_cosinus",0.3188405797101449
20,3,50,"similarite_trajectoires_MRR_cosinus",0.32008281573498965
25,3,50,"similarite_trajectoires_MRR_cosinus",0.3217391304347826
30,3,50,"similarite_trajectoires_MRR_cosinus",0.3242236024844721
40,3,50,"similarite_trajectoires_MRR_cosinus",0.32298136645962733
50,3,50,"similarite_trajectoires_MRR_cosinus",0.3233954451345756
1,3,50,"similarite_trajectoires_JACCARD_cosinus",0.24513457556935817
2,3,50,"similarite_trajectoires_JACCARD_cosinus",0.24803312629399585
3,3,50,"similarite_trajectoires_JACCARD_cosinus",0.25383022774327124
4,3,50,"similarite_trajectoires_JACCARD_cosinus",0.263768115942029
5,3,50,"similarite_trajectoires_JACCARD_cosinus",0.2728778467908903
6,3,50,"similarite_trajectoires_JACCARD_cosinus",0.2795031055900621
8,3,50,"similarite_trajectoires_JACCARD_cosinus",0.29316770186335406
10,3,50,"similarite_trajectoires_JACCARD_cosinus",0.30434782608695654
12,3,50,"similarite_trajectoires_JACCARD_cosinus",0.3101449275362319
15,3,50,"similarite_trajectoires_JACCARD_cosinus",0.3130434782608696
20,3,50,"similarite_trajectoires_JACCARD_cosinus",0.31801242236024846
25,3,50,"similarite_trajectoires_JACCARD_cosinus",0.3175983436853002
30,3,50,"similarite_trajectoires_JACCARD_cosinus",0.31925465838509315
40,3,50,"similarite_trajectoires_JACCARD_cosinus",0.3204968944099379
50,3,50,"similarite_trajectoires_JACCARD_cosinus",0.3204968944099379
1,3,70,"similarite_trajectoires_MRR_cosinus",0.2567287784679089
2,3,70,"similarite_trajectoires_MRR_cosinus",0.2571428571428571
3,3,70,"similarite_trajectoires_MRR_cosinus",0.2645962732919255
4,3,70,"similarite_trajectoires_MRR_cosinus",0.2732919254658385
5,3,70,"similarite_trajectoires_MRR_cosinus",0.2811594202898551
6,3,70,"similarite_trajectoires_MRR_cosinus",0.29151138716356106
8,3,70,"similarite_trajectoires_MRR_cosinus",0.3018633540372671
10,3,70,"similarite_trajectoires_MRR_cosinus",0.31635610766045547
12,3,70,"similarite_trajectoires_MRR_cosinus",0.32091097308488614
15,3,70,"similarite_trajectoires_MRR_cosinus",0.3242236024844721
20,3,70,"similarite_trajectoires_MRR_cosinus",0.3250517598343685
25,3,70,"similarite_trajectoires_MRR_cosinus",0.3250517598343685
30,3,70,"similarite_trajectoires_MRR_cosinus",0.3238095238095238
40,3,70,"similarite_trajectoires_MRR_cosinus",0.32629399585921326
50,3,70,"similarite_trajectoires_MRR_cosinus",0.32712215320910976
1,3,70,"similarite_trajectoires_JACCARD_cosinus",0.25755693581780537
2,3,70,"similarite_trajectoires_JACCARD_cosinus",0.25838509316770186
3,3,70,"similarite_trajectoires_JACCARD_cosinus",0.2670807453416149
4,3,70,"similarite_trajectoires_JACCARD_cosinus",0.2753623188405797
5,3,70,"similarite_trajectoires_JACCARD_cosinus",0.28488612836438926
6,3,70,"similarite_trajectoires_JACCARD_cosinus",0.29316770186335406
8,3,70,"similarite_trajectoires_JACCARD_cosinus",0.3060041407867495
10,3,70,"similarite_trajectoires_JACCARD_cosinus",0.3175983436853002
12,3,70,"similarite_trajectoires_JACCARD_cosinus",0.3188405797101449
15,3,70,"similarite_trajectoires_JACCARD_cosinus",0.3242236024844721
20,3,70,"similarite_trajectoires_JACCARD_cosinus",0.3267080745341615
25,3,70,"similarite_trajectoires_JACCARD_cosinus",0.3267080745341615
30,3,70,"similarite_trajectoires_JACCARD_cosinus",0.32546583850931676
40,3,70,"similarite_trajectoires_JACCARD_cosinus",0.32712215320910976
50,3,70,"similarite_trajectoires_JACCARD_cosinus",0.32753623188405795
1,3,100,"similarite_trajectoires_MRR_cosinus",0.25093167701863356
2,3,100,"similarite_trajectoires_MRR_cosinus",0.25175983436853
3,3,100,"similarite_trajectoires_MRR_cosinus",0.26128364389233955
4,3,100,"similarite_trajectoires_MRR_cosinus",0.2699792960662526
5,3,100,"similarite_trajectoires_MRR_cosinus",0.2774327122153209
6,3,100,"similarite_trajectoires_MRR_cosinus",0.28819875776397513
8,3,100,"similarite_trajectoires_MRR_cosinus",0.29979296066252586
10,3,100,"similarite_trajectoires_MRR_cosinus",0.3076604554865424
12,3,100,"similarite_trajectoires_MRR_cosinus",0.31262939958592134
15,3,100,"similarite_trajectoires_MRR_cosinus",0.31718426501035196
20,3,100,"similarite_trajectoires_MRR_cosinus",0.32008281573498965
25,3,100,"similarite_trajectoires_MRR_cosinus",0.32215320910973083
30,3,100,"similarite_trajectoires_MRR_cosinus",0.3217391304347826
40,3,100,"similarite_trajectoires_MRR_cosinus",0.3196687370600414
50,3,100,"similarite_trajectoires_MRR_cosinus",0.32091097308488614
1,3,100,"similarite_trajectoires_JACCARD_cosinus",0.2505175983436853
2,3,100,"similarite_trajectoires_JACCARD_cosinus",0.2513457556935818
3,3,100,"similarite_trajectoires_JACCARD_cosinus",0.2625258799171843
4,3,100,"similarite_trajectoires_JACCARD_cosinus",0.2720496894409938
5,3,100,"similarite_trajectoires_JACCARD_cosinus",0.28405797101449276
6,3,100,"similarite_trajectoires_JACCARD_cosinus",0.2927536231884058
8,3,100,"similarite_trajectoires_JACCARD_cosinus",0.30269151138716355
10,3,100,"similarite_trajectoires_JACCARD_cosinus",0.31180124223602484
12,3,100,"similarite_trajectoires_JACCARD_cosinus",0.3134575569358178
15,3,100,"similarite_trajectoires_JACCARD_cosinus",0.3159420289855073
20,3,100,"similarite_trajectoires_JACCARD_cosinus",0.3242236024844721
25,3,100,"similarite_trajectoires_JACCARD_cosinus",0.325879917184265
30,3,100,"similarite_trajectoires_JACCARD_cosinus",0.32546583850931676
40,3,100,"similarite_trajectoires_JACCARD_cosinus",0.32215320910973083
50,3,100,"similarite_trajectoires_JACCARD_cosinus",0.3233954451345756
1,4,5,"similarite_trajectoires_MRR_cosinus",0.2455486542443064
2,4,5,"similarite_trajectoires_MRR_cosinus",0.24513457556935817
3,4,5,"similarite_trajectoires_MRR_cosinus",0.25093167701863356
4,4,5,"similarite_trajectoires_MRR_cosinus",0.2567287784679089
5,4,5,"similarite_trajectoires_MRR_cosinus",0.26583850931677017
6,4,5,"similarite_trajectoires_MRR_cosinus",0.2782608695652174
8,4,5,"similarite_trajectoires_MRR_cosinus",0.2906832298136646
10,4,5,"similarite_trajectoires_MRR_cosinus",0.3022774327122153
12,4,5,"similarite_trajectoires_MRR_cosinus",0.306832298136646
15,4,5,"similarite_trajectoires_MRR_cosinus",0.30973084886128366
20,4,5,"similarite_trajectoires_MRR_cosinus",0.3167701863354037
25,4,5,"similarite_trajectoires_MRR_cosinus",0.3159420289855073
30,4,5,"similarite_trajectoires_MRR_cosinus",0.3175983436853002
40,4,5,"similarite_trajectoires_MRR_cosinus",0.3159420289855073
50,4,5,"similarite_trajectoires_MRR_cosinus",0.3167701863354037
1,4,5,"similarite_trajectoires_JACCARD_cosinus",0.25093167701863356
2,4,5,"similarite_trajectoires_JACCARD_cosinus",0.25093167701863356
3,4,5,"similarite_trajectoires_JACCARD_cosinus",0.2546583850931677
4,4,5,"similarite_trajectoires_JACCARD_cosinus",0.2645962732919255
5,4,5,"similarite_trajectoires_JACCARD_cosinus",0.27660455486542446
6,4,5,"similarite_trajectoires_JACCARD_cosinus",0.28240165631469977
8,4,5,"similarite_trajectoires_JACCARD_cosinus",0.29606625258799174
10,4,5,"similarite_trajectoires_JACCARD_cosinus",0.306832298136646
12,4,5,"similarite_trajectoires_JACCARD_cosinus",0.31387163561076603
15,4,5,"similarite_trajectoires_JACCARD_cosinus",0.3159420289855073
20,4,5,"similarite_trajectoires_JACCARD_cosinus",0.3213250517598344
25,4,5,"similarite_trajectoires_JACCARD_cosinus",0.3225672877846791
30,4,5,"similarite_trajectoires_JACCARD_cosinus",0.3238095238095238
40,4,5,"similarite_trajectoires_JACCARD_cosinus",0.3238095238095238
50,4,5,"similarite_trajectoires_JACCARD_cosinus",0.3225672877846791
1,4,7,"similarite_trajectoires_MRR_cosinus",0.24761904761904763
2,4,7,"similarite_trajectoires_MRR_cosinus",0.2484472049689441
3,4,7,"similarite_trajectoires_MRR_cosinus",0.25755693581780537
4,4,7,"similarite_trajectoires_MRR_cosinus",0.2645962732919255
5,4,7,"similarite_trajectoires_MRR_cosinus",0.27494824016563146
6,4,7,"similarite_trajectoires_MRR_cosinus",0.28322981366459626
8,4,7,"similarite_trajectoires_MRR_cosinus",0.2989648033126294
10,4,7,"similarite_trajectoires_MRR_cosinus",0.306832298136646
12,4,7,"similarite_trajectoires_MRR_cosinus",0.31262939958592134
15,4,7,"similarite_trajectoires_MRR_cosinus",0.3167701863354037
20,4,7,"similarite_trajectoires_MRR_cosinus",0.3217391304347826
25,4,7,"similarite_trajectoires_MRR_cosinus",0.32008281573498965
30,4,7,"similarite_trajectoires_MRR_cosinus",0.3184265010351967
40,4,7,"similarite_trajectoires_MRR_cosinus",0.3196687370600414
50,4,7,"similarite_trajectoires_MRR_cosinus",0.31925465838509315
1,4,7,"similarite_trajectoires_JACCARD_cosinus",0.24513457556935817
2,4,7,"similarite_trajectoires_JACCARD_cosinus",0.24679089026915113
3,4,7,"similarite_trajectoires_JACCARD_cosinus",0.2525879917184265
4,4,7,"similarite_trajectoires_JACCARD_cosinus",0.26335403726708073
5,4,7,"similarite_trajectoires_JACCARD_cosinus",0.27412008281573497
6,4,7,"similarite_trajectoires_JACCARD_cosinus",0.2815734989648033
8,4,7,"similarite_trajectoires_JACCARD_cosinus",0.2939958592132505
10,4,7,"similarite_trajectoires_JACCARD_cosinus",0.30434782608695654
12,4,7,"similarite_trajectoires_JACCARD_cosinus",0.306832298136646
15,4,7,"similarite_trajectoires_JACCARD_cosinus",0.3130434782608696
20,4,7,"similarite_trajectoires_JACCARD_cosinus",0.3175983436853002
25,4,7,"similarite_trajectoires_JACCARD_cosinus",0.3175983436853002
30,4,7,"similarite_trajectoires_JACCARD_cosinus",0.3167701863354037
40,4,7,"similarite_trajectoires_JACCARD_cosinus",0.3175983436853002
50,4,7,"similarite_trajectoires_JACCARD_cosinus",0.31718426501035196
1,4,10,"similarite_trajectoires_MRR_cosinus",0.25010351966873706
2,4,10,"similarite_trajectoires_MRR_cosinus",0.2513457556935818
3,4,10,"similarite_trajectoires_MRR_cosinus",0.2596273291925466
4,4,10,"similarite_trajectoires_MRR_cosinus",0.26956521739130435
5,4,10,"similarite_trajectoires_MRR_cosinus",0.27494824016563146
6,4,10,"similarite_trajectoires_MRR_cosinus",0.2836438923395445
8,4,10,"similarite_trajectoires_MRR_cosinus",0.3002070393374741
10,4,10,"similarite_trajectoires_MRR_cosinus",0.30890269151138716
12,4,10,"similarite_trajectoires_MRR_cosinus",0.31387163561076603
15,4,10,"similarite_trajectoires_MRR_cosinus",0.31925465838509315
20,4,10,"similarite_trajectoires_MRR_cosinus",0.3213250517598344
25,4,10,"similarite_trajectoires_MRR_cosinus",0.32215320910973083
30,4,10,"similarite_trajectoires_MRR_cosinus",0.3225672877846791
40,4,10,"similarite_trajectoires_MRR_cosinus",0.3225672877846791
50,4,10,"similarite_trajectoires_MRR_cosinus",0.3225672877846791
